Gene 1	Gene 2	Weight	Network group	Network
FGL1	APOH	0.016953887	Co-expression	Innocenti-Brown-2011
FGL1	SERPINA7	0.010578728	Co-expression	Innocenti-Brown-2011
CFHR3	FGA	0.009315686	Co-expression	Innocenti-Brown-2011
CFHR3	PROS1	0.015732935	Co-expression	Innocenti-Brown-2011
CFHR3	FGG	0.010443438	Co-expression	Innocenti-Brown-2011
CFHR3	C1R	0.010411783	Co-expression	Innocenti-Brown-2011
CFHR3	C1S	0.012841248	Co-expression	Innocenti-Brown-2011
CFHR3	CFB	0.008506884	Co-expression	Innocenti-Brown-2011
CFHR3	C6	0.00457945	Co-expression	Innocenti-Brown-2011
CFHR3	C4BPB	0.0061460123	Co-expression	Innocenti-Brown-2011
CFHR3	C4BPA	0.0068683894	Co-expression	Innocenti-Brown-2011
CFHR3	C9	0.006432318	Co-expression	Innocenti-Brown-2011
CFHR3	CFH	0.014649827	Co-expression	Innocenti-Brown-2011
CFHR3	C3	0.0067871767	Co-expression	Innocenti-Brown-2011
CFHR3	SERPING1	0.007079551	Co-expression	Innocenti-Brown-2011
CFHR3	C5	0.0055168127	Co-expression	Innocenti-Brown-2011
CFHR3	CFI	0.0080344565	Co-expression	Innocenti-Brown-2011
CFHR3	SERPINC1	0.0075854473	Co-expression	Innocenti-Brown-2011
CFHR3	CPB2	0.0053082462	Co-expression	Innocenti-Brown-2011
CFHR3	KNG1	0.0071972064	Co-expression	Innocenti-Brown-2011
CFHR3	APOH	0.008534178	Co-expression	Innocenti-Brown-2011
CFHR3	SERPINA7	0.0076221284	Co-expression	Innocenti-Brown-2011
ITIH1	MASP2	0.022090161	Co-expression	Innocenti-Brown-2011
ITIH1	VTN	0.02924579	Co-expression	Innocenti-Brown-2011
ITIH1	C8G	0.013475606	Co-expression	Innocenti-Brown-2011
ITIH1	C6	0.007850014	Co-expression	Innocenti-Brown-2011
ITIH1	C8B	0.011958546	Co-expression	Innocenti-Brown-2011
ITIH1	C4BPA	0.0128794825	Co-expression	Innocenti-Brown-2011
ITIH1	F12	0.023180703	Co-expression	Innocenti-Brown-2011
ITIH1	C9	0.010004322	Co-expression	Innocenti-Brown-2011
ITIH1	C3	0.012571819	Co-expression	Innocenti-Brown-2011
ITIH1	C8A	0.013275786	Co-expression	Innocenti-Brown-2011
ITIH1	C5	0.009195232	Co-expression	Innocenti-Brown-2011
ITIH1	CFI	0.011101452	Co-expression	Innocenti-Brown-2011
ITIH1	F2	0.018260587	Co-expression	Innocenti-Brown-2011
ITIH1	SERPINC1	0.013316014	Co-expression	Innocenti-Brown-2011
ITIH1	F11	0.013992731	Co-expression	Innocenti-Brown-2011
ITIH1	CPB2	0.009763729	Co-expression	Innocenti-Brown-2011
ITIH1	F9	0.012624926	Co-expression	Innocenti-Brown-2011
ITIH1	PLG	0.013934429	Co-expression	Innocenti-Brown-2011
ITIH1	KNG1	0.010281139	Co-expression	Innocenti-Brown-2011
ITIH1	HRG	0.01721715	Co-expression	Innocenti-Brown-2011
ITIH1	APOH	0.017235925	Co-expression	Innocenti-Brown-2011
AMBP	C4B	0.010603933	Co-expression	Innocenti-Brown-2011
AMBP	FGA	0.012340781	Co-expression	Innocenti-Brown-2011
AMBP	FGG	0.014127187	Co-expression	Innocenti-Brown-2011
AMBP	C2	0.011892353	Co-expression	Innocenti-Brown-2011
AMBP	C1R	0.011851862	Co-expression	Innocenti-Brown-2011
AMBP	CFB	0.010885319	Co-expression	Innocenti-Brown-2011
AMBP	C6	0.0047230977	Co-expression	Innocenti-Brown-2011
AMBP	C4BPB	0.006377357	Co-expression	Innocenti-Brown-2011
AMBP	C4BPA	0.009112269	Co-expression	Innocenti-Brown-2011
AMBP	F12	0.013194147	Co-expression	Innocenti-Brown-2011
AMBP	C9	0.0063508456	Co-expression	Innocenti-Brown-2011
AMBP	CFH	0.012952315	Co-expression	Innocenti-Brown-2011
AMBP	C3	0.009387691	Co-expression	Innocenti-Brown-2011
AMBP	C8A	0.00728699	Co-expression	Innocenti-Brown-2011
AMBP	SERPING1	0.007586701	Co-expression	Innocenti-Brown-2011
AMBP	C5	0.0060646017	Co-expression	Innocenti-Brown-2011
AMBP	CFI	0.007341393	Co-expression	Innocenti-Brown-2011
AMBP	F2	0.012904735	Co-expression	Innocenti-Brown-2011
AMBP	SERPINC1	0.009481601	Co-expression	Innocenti-Brown-2011
AMBP	CPB2	0.0067157825	Co-expression	Innocenti-Brown-2011
AMBP	PLG	0.008223377	Co-expression	Innocenti-Brown-2011
AMBP	KNG1	0.0069631864	Co-expression	Innocenti-Brown-2011
AMBP	APOH	0.012511802	Co-expression	Innocenti-Brown-2011
AMBP	SERPINA7	0.008226981	Co-expression	Innocenti-Brown-2011
AMBP	FGL1	0.012812403	Co-expression	Innocenti-Brown-2011
AMBP	CFHR3	0.0075462763	Co-expression	Innocenti-Brown-2011
AMBP	ITIH1	0.013445266	Co-expression	Innocenti-Brown-2011
CP	C4B	0.010875065	Co-expression	Innocenti-Brown-2011
CP	MASP2	0.010206106	Co-expression	Innocenti-Brown-2011
CP	FGA	0.011499114	Co-expression	Innocenti-Brown-2011
CP	VTN	0.012238581	Co-expression	Innocenti-Brown-2011
CP	FGG	0.0120164985	Co-expression	Innocenti-Brown-2011
CP	C2	0.011880561	Co-expression	Innocenti-Brown-2011
CP	C8G	0.007939684	Co-expression	Innocenti-Brown-2011
CP	CFB	0.010361559	Co-expression	Innocenti-Brown-2011
CP	C4BPB	0.006276984	Co-expression	Innocenti-Brown-2011
CP	C8B	0.007369418	Co-expression	Innocenti-Brown-2011
CP	C4BPA	0.008936344	Co-expression	Innocenti-Brown-2011
CP	C9	0.0057154754	Co-expression	Innocenti-Brown-2011
CP	CFH	0.012786039	Co-expression	Innocenti-Brown-2011
CP	C3	0.008568782	Co-expression	Innocenti-Brown-2011
CP	C8A	0.00740982	Co-expression	Innocenti-Brown-2011
CP	SERPING1	0.007625274	Co-expression	Innocenti-Brown-2011
CP	C5	0.0064767473	Co-expression	Innocenti-Brown-2011
CP	CFI	0.006316016	Co-expression	Innocenti-Brown-2011
CP	F2	0.010270338	Co-expression	Innocenti-Brown-2011
CP	SERPINC1	0.00729953	Co-expression	Innocenti-Brown-2011
CP	CPB2	0.0061466373	Co-expression	Innocenti-Brown-2011
CP	PLG	0.0069907205	Co-expression	Innocenti-Brown-2011
CP	KNG1	0.0059299637	Co-expression	Innocenti-Brown-2011
CP	APOH	0.009011006	Co-expression	Innocenti-Brown-2011
CP	SERPINA7	0.007613456	Co-expression	Innocenti-Brown-2011
CP	FGL1	0.011778876	Co-expression	Innocenti-Brown-2011
CP	CFHR3	0.0073810355	Co-expression	Innocenti-Brown-2011
CP	ITIH1	0.012476167	Co-expression	Innocenti-Brown-2011
CP	AMBP	0.008425512	Co-expression	Innocenti-Brown-2011
CFHR5	C1S	0.019309498	Co-expression	Innocenti-Brown-2011
CFHR5	C6	0.0057788435	Co-expression	Innocenti-Brown-2011
CFHR5	F10	0.01705345	Co-expression	Innocenti-Brown-2011
CFHR5	C9	0.008569063	Co-expression	Innocenti-Brown-2011
CFHR5	CFH	0.017973473	Co-expression	Innocenti-Brown-2011
CFHR5	C8A	0.008222165	Co-expression	Innocenti-Brown-2011
CFHR5	SERPIND1	0.00795405	Co-expression	Innocenti-Brown-2011
CFHR5	CFI	0.010560731	Co-expression	Innocenti-Brown-2011
CFHR5	CPB2	0.0068411157	Co-expression	Innocenti-Brown-2011
CFHR5	PLG	0.009990433	Co-expression	Innocenti-Brown-2011
CFHR5	KNG1	0.009655053	Co-expression	Innocenti-Brown-2011
CFHR5	SERPINA7	0.011182578	Co-expression	Innocenti-Brown-2011
CFHR5	CFHR3	0.012157581	Co-expression	Innocenti-Brown-2011
CFHR4	C6	0.008201569	Co-expression	Innocenti-Brown-2011
CFHR4	C4BPA	0.012981845	Co-expression	Innocenti-Brown-2011
CFHR4	C9	0.012625368	Co-expression	Innocenti-Brown-2011
CFHR4	CFH	0.025651645	Co-expression	Innocenti-Brown-2011
CFHR4	C3	0.012362357	Co-expression	Innocenti-Brown-2011
CFHR4	C8A	0.011887952	Co-expression	Innocenti-Brown-2011
CFHR4	SERPIND1	0.0107044205	Co-expression	Innocenti-Brown-2011
CFHR4	C5	0.010706794	Co-expression	Innocenti-Brown-2011
CFHR4	CFI	0.012694099	Co-expression	Innocenti-Brown-2011
CFHR4	SERPINC1	0.0127238445	Co-expression	Innocenti-Brown-2011
CFHR4	CPB2	0.00928339	Co-expression	Innocenti-Brown-2011
CFHR4	F9	0.012442719	Co-expression	Innocenti-Brown-2011
CFHR4	PLG	0.013208272	Co-expression	Innocenti-Brown-2011
CFHR4	KNG1	0.011894671	Co-expression	Innocenti-Brown-2011
CFHR4	SERPINA7	0.014503565	Co-expression	Innocenti-Brown-2011
CFHR4	CFHR3	0.01689422	Co-expression	Innocenti-Brown-2011
CFHR4	CP	0.012820767	Co-expression	Innocenti-Brown-2011
CFHR4	CFHR5	0.021697968	Co-expression	Innocenti-Brown-2011
ITIH3	C4B	0.013827602	Co-expression	Innocenti-Brown-2011
ITIH3	MASP2	0.012471061	Co-expression	Innocenti-Brown-2011
ITIH3	MASP1	0.014759135	Co-expression	Innocenti-Brown-2011
ITIH3	FGA	0.014168255	Co-expression	Innocenti-Brown-2011
ITIH3	FGG	0.016258014	Co-expression	Innocenti-Brown-2011
ITIH3	C2	0.014802781	Co-expression	Innocenti-Brown-2011
ITIH3	C8G	0.010446902	Co-expression	Innocenti-Brown-2011
ITIH3	CFB	0.013464865	Co-expression	Innocenti-Brown-2011
ITIH3	C4BPB	0.0074793203	Co-expression	Innocenti-Brown-2011
ITIH3	C8B	0.008199593	Co-expression	Innocenti-Brown-2011
ITIH3	C4BPA	0.0113139255	Co-expression	Innocenti-Brown-2011
ITIH3	C9	0.006713672	Co-expression	Innocenti-Brown-2011
ITIH3	C3	0.011272926	Co-expression	Innocenti-Brown-2011
ITIH3	C8A	0.009099563	Co-expression	Innocenti-Brown-2011
ITIH3	SERPING1	0.008598696	Co-expression	Innocenti-Brown-2011
ITIH3	C5	0.007078773	Co-expression	Innocenti-Brown-2011
ITIH3	SERPINA1	0.015441195	Co-expression	Innocenti-Brown-2011
ITIH3	F2	0.012260707	Co-expression	Innocenti-Brown-2011
ITIH3	SERPINC1	0.008321708	Co-expression	Innocenti-Brown-2011
ITIH3	CPB2	0.00663615	Co-expression	Innocenti-Brown-2011
ITIH3	APOH	0.011184799	Co-expression	Innocenti-Brown-2011
ITIH3	SERPINA7	0.008645777	Co-expression	Innocenti-Brown-2011
ITIH3	FGL1	0.0155612	Co-expression	Innocenti-Brown-2011
ITIH3	AMBP	0.010550009	Co-expression	Innocenti-Brown-2011
ITIH3	CP	0.011622558	Co-expression	Innocenti-Brown-2011
CFHR1	PROS1	0.015215171	Co-expression	Innocenti-Brown-2011
CFHR1	FGG	0.01132715	Co-expression	Innocenti-Brown-2011
CFHR1	C1R	0.012155742	Co-expression	Innocenti-Brown-2011
CFHR1	C1S	0.012711478	Co-expression	Innocenti-Brown-2011
CFHR1	CFB	0.008462477	Co-expression	Innocenti-Brown-2011
CFHR1	C6	0.0046272324	Co-expression	Innocenti-Brown-2011
CFHR1	C4BPA	0.008226282	Co-expression	Innocenti-Brown-2011
CFHR1	C9	0.0069931545	Co-expression	Innocenti-Brown-2011
CFHR1	CFH	0.014968344	Co-expression	Innocenti-Brown-2011
CFHR1	C3	0.0077381595	Co-expression	Innocenti-Brown-2011
CFHR1	C8A	0.0068447543	Co-expression	Innocenti-Brown-2011
CFHR1	SERPING1	0.0074401535	Co-expression	Innocenti-Brown-2011
CFHR1	C5	0.006460559	Co-expression	Innocenti-Brown-2011
CFHR1	CFI	0.007859029	Co-expression	Innocenti-Brown-2011
CFHR1	F2	0.01031119	Co-expression	Innocenti-Brown-2011
CFHR1	SERPINC1	0.008427276	Co-expression	Innocenti-Brown-2011
CFHR1	CPB2	0.00629205	Co-expression	Innocenti-Brown-2011
CFHR1	F9	0.007241602	Co-expression	Innocenti-Brown-2011
CFHR1	PLG	0.007743884	Co-expression	Innocenti-Brown-2011
CFHR1	KNG1	0.007423611	Co-expression	Innocenti-Brown-2011
CFHR1	APOH	0.0105935605	Co-expression	Innocenti-Brown-2011
CFHR1	SERPINA7	0.008380283	Co-expression	Innocenti-Brown-2011
CFHR1	FGL1	0.010876494	Co-expression	Innocenti-Brown-2011
CFHR1	CFHR3	0.009239323	Co-expression	Innocenti-Brown-2011
CFHR1	CP	0.007978488	Co-expression	Innocenti-Brown-2011
CFHR1	CFHR5	0.01168668	Co-expression	Innocenti-Brown-2011
CFHR1	CFHR4	0.0190892	Co-expression	Innocenti-Brown-2011
CFHR1	ITIH3	0.008501688	Co-expression	Innocenti-Brown-2011
HPX	C4B	0.011772133	Co-expression	Innocenti-Brown-2011
HPX	MASP2	0.012818541	Co-expression	Innocenti-Brown-2011
HPX	FGA	0.009988484	Co-expression	Innocenti-Brown-2011
HPX	VTN	0.015511484	Co-expression	Innocenti-Brown-2011
HPX	FGG	0.010415454	Co-expression	Innocenti-Brown-2011
HPX	C2	0.0124747185	Co-expression	Innocenti-Brown-2011
HPX	C8G	0.008802159	Co-expression	Innocenti-Brown-2011
HPX	CFB	0.008989032	Co-expression	Innocenti-Brown-2011
HPX	C6	0.004338268	Co-expression	Innocenti-Brown-2011
HPX	C8B	0.007995487	Co-expression	Innocenti-Brown-2011
HPX	C4BPA	0.007973349	Co-expression	Innocenti-Brown-2011
HPX	C3	0.008216067	Co-expression	Innocenti-Brown-2011
HPX	C8A	0.0072864196	Co-expression	Innocenti-Brown-2011
HPX	SERPING1	0.007201204	Co-expression	Innocenti-Brown-2011
HPX	C5	0.006419828	Co-expression	Innocenti-Brown-2011
HPX	F2	0.009742533	Co-expression	Innocenti-Brown-2011
HPX	CLU	0.013765361	Co-expression	Innocenti-Brown-2011
HPX	SERPINC1	0.006835284	Co-expression	Innocenti-Brown-2011
HPX	CPB2	0.005810926	Co-expression	Innocenti-Brown-2011
HPX	SERPINF2	0.0038346844	Co-expression	Innocenti-Brown-2011
HPX	FGL1	0.010522777	Co-expression	Innocenti-Brown-2011
HPX	ITIH1	0.014319874	Co-expression	Innocenti-Brown-2011
HPX	AMBP	0.007934097	Co-expression	Innocenti-Brown-2011
HPX	CP	0.008612184	Co-expression	Innocenti-Brown-2011
HPX	ITIH3	0.010025101	Co-expression	Innocenti-Brown-2011
HP	MASP2	0.016738143	Co-expression	Innocenti-Brown-2011
HP	FGA	0.0182245	Co-expression	Innocenti-Brown-2011
HP	FGG	0.026271692	Co-expression	Innocenti-Brown-2011
HP	C2	0.015985515	Co-expression	Innocenti-Brown-2011
HP	C8G	0.011988327	Co-expression	Innocenti-Brown-2011
HP	CFB	0.0152	Co-expression	Innocenti-Brown-2011
HP	C4BPB	0.009094908	Co-expression	Innocenti-Brown-2011
HP	C8B	0.011065438	Co-expression	Innocenti-Brown-2011
HP	C4BPA	0.014213804	Co-expression	Innocenti-Brown-2011
HP	C9	0.008989507	Co-expression	Innocenti-Brown-2011
HP	C3	0.012560009	Co-expression	Innocenti-Brown-2011
HP	C8A	0.011677131	Co-expression	Innocenti-Brown-2011
HP	C5	0.0077040642	Co-expression	Innocenti-Brown-2011
HP	F2	0.018613366	Co-expression	Innocenti-Brown-2011
HP	SERPINC1	0.0134912785	Co-expression	Innocenti-Brown-2011
HP	CPB2	0.009210448	Co-expression	Innocenti-Brown-2011
HP	F9	0.00973532	Co-expression	Innocenti-Brown-2011
HP	PLG	0.01139054	Co-expression	Innocenti-Brown-2011
HP	KNG1	0.008620321	Co-expression	Innocenti-Brown-2011
HP	APOH	0.01921535	Co-expression	Innocenti-Brown-2011
HP	SERPINA7	0.011468843	Co-expression	Innocenti-Brown-2011
HP	FGL1	0.022881314	Co-expression	Innocenti-Brown-2011
HP	AMBP	0.015118259	Co-expression	Innocenti-Brown-2011
HP	CP	0.013157523	Co-expression	Innocenti-Brown-2011
HP	ITIH3	0.016183034	Co-expression	Innocenti-Brown-2011
HP	HPX	0.012091799	Co-expression	Innocenti-Brown-2011
FGA	MASP1	0.016507484	Co-expression	Mallon-McKay-2013
FGB	FGA	0.018143745	Co-expression	Mallon-McKay-2013
PROS1	MASP1	0.020310953	Co-expression	Mallon-McKay-2013
VTN	MASP2	0.008801172	Co-expression	Mallon-McKay-2013
VTN	MASP1	0.014521505	Co-expression	Mallon-McKay-2013
VTN	FGA	0.015729481	Co-expression	Mallon-McKay-2013
VTN	FGB	0.013885734	Co-expression	Mallon-McKay-2013
FGG	FGA	0.01462016	Co-expression	Mallon-McKay-2013
FGG	FGB	0.013360009	Co-expression	Mallon-McKay-2013
C2	C4B	0.010659431	Co-expression	Mallon-McKay-2013
C1R	C4B	0.011357242	Co-expression	Mallon-McKay-2013
C1R	C2	0.012399946	Co-expression	Mallon-McKay-2013
MBL2	MASP2	0.00912767	Co-expression	Mallon-McKay-2013
MBL2	VTN	0.010771976	Co-expression	Mallon-McKay-2013
C8G	C4B	0.007262425	Co-expression	Mallon-McKay-2013
C8G	MASP2	0.0071702893	Co-expression	Mallon-McKay-2013
C8G	C2	0.0077509573	Co-expression	Mallon-McKay-2013
C8G	F5	0.012053887	Co-expression	Mallon-McKay-2013
F13B	MASP2	0.010686892	Co-expression	Mallon-McKay-2013
F13B	MBL2	0.013845455	Co-expression	Mallon-McKay-2013
C1S	C4B	0.010739487	Co-expression	Mallon-McKay-2013
C1S	C2	0.011561809	Co-expression	Mallon-McKay-2013
C1S	C1R	0.018056264	Co-expression	Mallon-McKay-2013
F7	FGA	0.018081008	Co-expression	Mallon-McKay-2013
F7	FGB	0.01592759	Co-expression	Mallon-McKay-2013
F7	VTN	0.016611477	Co-expression	Mallon-McKay-2013
F7	MBL2	0.012467402	Co-expression	Mallon-McKay-2013
CFB	C4B	0.008018023	Co-expression	Mallon-McKay-2013
CFB	C2	0.008471151	Co-expression	Mallon-McKay-2013
CFB	F5	0.012588263	Co-expression	Mallon-McKay-2013
CFB	C1R	0.00876312	Co-expression	Mallon-McKay-2013
CFB	C8G	0.006509797	Co-expression	Mallon-McKay-2013
CFB	C1S	0.008282079	Co-expression	Mallon-McKay-2013
C6	C4B	0.008308751	Co-expression	Mallon-McKay-2013
C6	MASP2	0.0080149835	Co-expression	Mallon-McKay-2013
C6	VTN	0.008821329	Co-expression	Mallon-McKay-2013
C6	C1R	0.009769765	Co-expression	Mallon-McKay-2013
C6	MBL2	0.00907804	Co-expression	Mallon-McKay-2013
C6	C8G	0.007056684	Co-expression	Mallon-McKay-2013
C6	F13B	0.010805472	Co-expression	Mallon-McKay-2013
C6	C1S	0.009895248	Co-expression	Mallon-McKay-2013
C4BPB	C2	0.010859162	Co-expression	Mallon-McKay-2013
C4BPB	F5	0.01708995	Co-expression	Mallon-McKay-2013
C4BPB	C8G	0.008256	Co-expression	Mallon-McKay-2013
C4BPB	CFB	0.008604485	Co-expression	Mallon-McKay-2013
C8B	MASP2	0.009052926	Co-expression	Mallon-McKay-2013
C8B	VTN	0.010339067	Co-expression	Mallon-McKay-2013
C8B	MBL2	0.010187811	Co-expression	Mallon-McKay-2013
C8B	C8G	0.007938832	Co-expression	Mallon-McKay-2013
C8B	F13B	0.011835261	Co-expression	Mallon-McKay-2013
C8B	F7	0.0119689135	Co-expression	Mallon-McKay-2013
C8B	C6	0.008921469	Co-expression	Mallon-McKay-2013
C1QA	C1QC	0.007124315	Co-expression	Mallon-McKay-2013
C4BPA	C2	0.012689614	Co-expression	Mallon-McKay-2013
C4BPA	C1R	0.012960857	Co-expression	Mallon-McKay-2013
C4BPA	C8G	0.009799632	Co-expression	Mallon-McKay-2013
CR2	CR1	0.019852327	Co-expression	Mallon-McKay-2013
A2M	PROS1	0.01615428	Co-expression	Mallon-McKay-2013
A2M	C2	0.012596676	Co-expression	Mallon-McKay-2013
A2M	C1R	0.015588992	Co-expression	Mallon-McKay-2013
A2M	C1S	0.015730936	Co-expression	Mallon-McKay-2013
F10	MASP1	0.020509401	Co-expression	Mallon-McKay-2013
F10	FGA	0.01754377	Co-expression	Mallon-McKay-2013
F10	FGB	0.016209673	Co-expression	Mallon-McKay-2013
F10	PROS1	0.018477492	Co-expression	Mallon-McKay-2013
F10	VTN	0.013803072	Co-expression	Mallon-McKay-2013
F10	FGG	0.013471266	Co-expression	Mallon-McKay-2013
F12	C4B	0.007846767	Co-expression	Mallon-McKay-2013
F12	MASP2	0.00768888	Co-expression	Mallon-McKay-2013
F12	C2	0.008439457	Co-expression	Mallon-McKay-2013
F12	F5	0.013091634	Co-expression	Mallon-McKay-2013
F12	C8G	0.006832857	Co-expression	Mallon-McKay-2013
F12	CFB	0.0070140474	Co-expression	Mallon-McKay-2013
F12	C4BPB	0.009101847	Co-expression	Mallon-McKay-2013
C9	MASP2	0.0075128833	Co-expression	Mallon-McKay-2013
C9	F5	0.012507001	Co-expression	Mallon-McKay-2013
C9	MBL2	0.008306705	Co-expression	Mallon-McKay-2013
C9	C8G	0.006648598	Co-expression	Mallon-McKay-2013
C9	CFB	0.00677734	Co-expression	Mallon-McKay-2013
C9	C6	0.0073886346	Co-expression	Mallon-McKay-2013
C9	C4BPB	0.008495204	Co-expression	Mallon-McKay-2013
C9	C8B	0.008328554	Co-expression	Mallon-McKay-2013
C9	C4BPA	0.010262446	Co-expression	Mallon-McKay-2013
C9	F12	0.0071167573	Co-expression	Mallon-McKay-2013
CFH	C4B	0.0103385355	Co-expression	Mallon-McKay-2013
CFH	C2	0.011011246	Co-expression	Mallon-McKay-2013
CFH	C1R	0.012987748	Co-expression	Mallon-McKay-2013
CFH	C8G	0.008547715	Co-expression	Mallon-McKay-2013
CFH	C1S	0.012942943	Co-expression	Mallon-McKay-2013
CFH	CFB	0.00888854	Co-expression	Mallon-McKay-2013
CFH	C6	0.009780385	Co-expression	Mallon-McKay-2013
CFH	C4BPA	0.013349639	Co-expression	Mallon-McKay-2013
CFH	C9	0.0088960305	Co-expression	Mallon-McKay-2013
C3	C4B	0.009658129	Co-expression	Mallon-McKay-2013
C3	C2	0.010746948	Co-expression	Mallon-McKay-2013
C3	C1R	0.012027812	Co-expression	Mallon-McKay-2013
C3	C8G	0.0076070135	Co-expression	Mallon-McKay-2013
C3	C1S	0.011826852	Co-expression	Mallon-McKay-2013
C3	CFB	0.008116253	Co-expression	Mallon-McKay-2013
C3	C6	0.0086337365	Co-expression	Mallon-McKay-2013
C3	C4BPB	0.010869893	Co-expression	Mallon-McKay-2013
C3	C4BPA	0.011934281	Co-expression	Mallon-McKay-2013
C3	F12	0.008304926	Co-expression	Mallon-McKay-2013
C3	CFH	0.010991614	Co-expression	Mallon-McKay-2013
C8A	MASP2	0.0072734426	Co-expression	Mallon-McKay-2013
C8A	VTN	0.007885155	Co-expression	Mallon-McKay-2013
C8A	F5	0.012109881	Co-expression	Mallon-McKay-2013
C8A	MBL2	0.008116118	Co-expression	Mallon-McKay-2013
C8A	C8G	0.0064069135	Co-expression	Mallon-McKay-2013
C8A	F13B	0.009422925	Co-expression	Mallon-McKay-2013
C8A	CFB	0.006524869	Co-expression	Mallon-McKay-2013
C8A	C6	0.0071555492	Co-expression	Mallon-McKay-2013
C8A	C4BPB	0.0082168635	Co-expression	Mallon-McKay-2013
C8A	C8B	0.008096372	Co-expression	Mallon-McKay-2013
C8A	C4BPA	0.00988798	Co-expression	Mallon-McKay-2013
C8A	F12	0.00685471	Co-expression	Mallon-McKay-2013
C8A	C9	0.006715312	Co-expression	Mallon-McKay-2013
SERPIND1	C4BPB	0.0128669785	Co-expression	Mallon-McKay-2013
SERPING1	C4B	0.011159282	Co-expression	Mallon-McKay-2013
SERPING1	C2	0.012393444	Co-expression	Mallon-McKay-2013
SERPING1	C1R	0.017024409	Co-expression	Mallon-McKay-2013
SERPING1	C1S	0.01862206	Co-expression	Mallon-McKay-2013
SERPING1	CFB	0.0088483095	Co-expression	Mallon-McKay-2013
SERPING1	C6	0.010502791	Co-expression	Mallon-McKay-2013
SERPING1	C4BPA	0.013973953	Co-expression	Mallon-McKay-2013
SERPING1	CFH	0.013276114	Co-expression	Mallon-McKay-2013
SERPING1	C3	0.011508702	Co-expression	Mallon-McKay-2013
C5	MASP2	0.007957054	Co-expression	Mallon-McKay-2013
C5	VTN	0.009577028	Co-expression	Mallon-McKay-2013
C5	MBL2	0.009273721	Co-expression	Mallon-McKay-2013
C5	C8G	0.006960191	Co-expression	Mallon-McKay-2013
C5	F13B	0.011164136	Co-expression	Mallon-McKay-2013
C5	F7	0.011390326	Co-expression	Mallon-McKay-2013
C5	C4BPB	0.0095308535	Co-expression	Mallon-McKay-2013
C5	C8B	0.008951854	Co-expression	Mallon-McKay-2013
C5	F12	0.007514218	Co-expression	Mallon-McKay-2013
C5	C8A	0.00710717	Co-expression	Mallon-McKay-2013
C5	SERPIND1	0.010219641	Co-expression	Mallon-McKay-2013
CFI	C4B	0.011102245	Co-expression	Mallon-McKay-2013
CFI	C2	0.011005376	Co-expression	Mallon-McKay-2013
SERPINA1	FGA	0.011828136	Co-expression	Mallon-McKay-2013
SERPINA1	FGB	0.0104308305	Co-expression	Mallon-McKay-2013
SERPINA1	PROS1	0.011119165	Co-expression	Mallon-McKay-2013
SERPINA1	VTN	0.010959439	Co-expression	Mallon-McKay-2013
SERPINA1	MBL2	0.009376288	Co-expression	Mallon-McKay-2013
SERPINA1	F7	0.0130595	Co-expression	Mallon-McKay-2013
SERPINA1	C6	0.0075791012	Co-expression	Mallon-McKay-2013
SERPINA1	C8B	0.008602625	Co-expression	Mallon-McKay-2013
SERPINA1	C8A	0.0066935755	Co-expression	Mallon-McKay-2013
SERPINA1	SERPIND1	0.012485606	Co-expression	Mallon-McKay-2013
SERPINA1	C5	0.008337037	Co-expression	Mallon-McKay-2013
F2	MASP2	0.008653982	Co-expression	Mallon-McKay-2013
F2	PROS1	0.011228772	Co-expression	Mallon-McKay-2013
F2	VTN	0.011195996	Co-expression	Mallon-McKay-2013
F2	MBL2	0.010146233	Co-expression	Mallon-McKay-2013
F2	F7	0.014113339	Co-expression	Mallon-McKay-2013
F2	C4BPB	0.011042969	Co-expression	Mallon-McKay-2013
F2	C8B	0.009763542	Co-expression	Mallon-McKay-2013
F2	F12	0.008218539	Co-expression	Mallon-McKay-2013
F2	C8A	0.007702253	Co-expression	Mallon-McKay-2013
